housing_median_age,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,NEAR BAY,<1H OCEAN,INLAND,ISLAND,NEAR OCEAN
35,425,140,5.4548,201400,5.585714286,1.028571429,0,1,0,0,0
34,671,221,3.9615,183600,5.597285068,1.095022624,0,1,0,0,0
34,1237,517,4.433,235100,4.988394584,1.085106383,0,1,0,0,0
36,719,270,4.8264,251000,5.059259259,0.82962963,0,1,0,0,0
22,2199,737,2.5739,239200,4.586160109,1.071913161,0,1,0,0,0
25,1280,425,3.9632,240300,4.56,1.075294118,0,1,0,0,0
36,475,192,4.675,222500,5.09375,0.885416667,0,1,0,0,0
31,990,360,4.3654,223800,5.155555556,1.027777778,0,1,0,0,0
24,1649,633,3.0187,217700,4.173775671,1.099526066,0,1,0,0,0
26,1986,645,2.9974,178800,3.620155039,1.037209302,0,1,0,0,0
18,733,178,5.2149,201900,4.758426966,1.039325843,0,1,0,0,0
37,826,249,5.015,220900,5.578313253,1.012048193,0,1,0,0,0
27,1702,586,3.7798,258400,4.769624573,1.034129693,0,1,0,0,0
23,2447,765,5.8798,270500,6.393464052,1.036601307,0,1,0,0,0
17,1879,708,4.1359,255200,4.607344633,1.063559322,0,1,0,0,0
13,3739,1226,4.0313,299300,5.079119086,1.074225122,0,1,0,0,0
35,1428,468,5.6345,228200,5.47008547,0.942307692,0,1,0,0,0
27,1034,344,4.7125,250900,6.421511628,1.026162791,0,1,0,0,0
34,895,305,5.0462,227700,6.370491803,1.049180328,0,1,0,0,0
34,1560,514,4.8333,225400,4.647859922,1.013618677,0,1,0,0,0
21,7282,2387,2.8039,227500,3.984918307,1.072475911,0,1,0,0,0
34,1861,576,5.6407,251500,6.065972222,0.967013889,0,1,0,0,0
33,866,289,5.6356,241300,5.660899654,0.951557093,0,1,0,0,0
26,1597,513,6.1074,258600,6.304093567,1.007797271,0,1,0,0,0
34,1313,428,4.0909,232900,6.151869159,1.10046729,0,1,0,0,0
41,778,245,3.3534,180500,4.318367347,0.930612245,0,1,0,0,0
16,896,475,3.6296,160900,3.616842105,0.983157895,0,1,0,0,0
33,1208,406,5.4527,227100,6.426108374,1.061576355,0,1,0,0,0
23,1486,492,5.7613,235800,6.296747967,1.101626016,0,1,0,0,0
31,1762,588,5.5709,244800,6.721088435,1.100340136,0,1,0,0,0
16,1902,574,8.4438,390000,7.512195122,1,0,1,0,0,0
5,2315,687,9.6465,500001,7.902474527,0.96797671,0,1,0,0,0
23,3037,1058,6.9223,338400,7.069943289,1.024574669,0,1,0,0,0
32,1678,545,5.0025,234900,5.932110092,1.014678899,0,1,0,0,0
19,2814,950,6.7785,336100,7.801052632,1.1,0,1,0,0,0
17,2924,785,2.5797,183500,3.486624204,1.105732484,0,1,0,0,0
21,2300,677,2.754,179800,2.64254062,0.64254062,0,1,0,0,0
10,2162,829,3.2297,150000,3.46079614,1.135102533,0,1,0,0,0
19,2004,784,2.6159,182300,3.292091837,1.093112245,0,1,0,0,0
35,1083,355,5.0483,221000,4.985915493,1.01971831,0,1,0,0,0
36,499,179,4.1181,190400,4.905027933,0.932960894,0,1,0,0,0
18,4642,1699,3.1818,208000,4.212477928,1.100058858,0,1,0,0,0
21,1824,692,3.5,223700,4.304913295,1.075144509,0,1,0,0,0
36,1246,426,4.1111,215600,6.103286385,1.035211268,0,1,0,0,0
36,1358,445,4.5568,201500,5.750561798,1.053932584,0,1,0,0,0
33,943,315,5.223,209200,5.584126984,0.987301587,0,1,0,0,0
35,793,249,5.1463,220200,6.257028112,1.072289157,0,1,0,0,0
35,756,216,4.233,221300,6.125,1.055555556,0,1,0,0,0
34,986,347,4.8125,266700,6.296829971,1.07204611,0,1,0,0,0
35,966,336,3.8839,224900,6.931547619,1.1875,0,1,0,0,0
27,2863,1033,3.3125,222800,4.149080348,1.03678606,0,1,0,0,0
15,2173,1078,2.85,187500,2.839517625,1.000927644,0,1,0,0,0
28,368,143,5.6159,340500,6.34965035,0.993006993,0,1,0,0,0
29,1120,388,5.0309,244800,6.239690722,1.036082474,0,1,0,0,0
25,1241,439,6.4044,333100,7.116173121,1.066059226,0,1,0,0,0
35,905,315,5.5101,267400,6.13968254,0.974603175,0,1,0,0,0
29,794,270,5.5191,245800,6.196296296,1.051851852,0,1,0,0,0
28,1790,701,4.1154,246400,5.455064194,1.068473609,0,1,0,0,0
34,369,127,4.3125,210100,5.535433071,1,0,1,0,0,0
16,5105,3302,2.8312,213900,4.516050878,1.266807995,0,1,0,0,0
32,1741,563,5.1529,259600,6.337477798,1.04973357,0,1,0,0,0
32,697,233,6.6689,433000,7.064377682,1.038626609,0,1,0,0,0
30,1062,377,6.0094,245600,6.363395225,0.98938992,0,1,0,0,0
33,1423,470,5.6163,248400,6.419148936,1.05106383,0,1,0,0,0
33,1784,615,5.1641,263400,6.191869919,1.01300813,0,1,0,0,0
28,1424,521,4.4167,247300,6.284069098,1.09596929,0,1,0,0,0
27,1016,326,4.925,240300,5.5,1.039877301,0,1,0,0,0
27,1346,497,5.2016,243000,5.577464789,1.028169014,0,1,0,0,0
23,3221,1043,7.642,374900,7.232981783,0.988494727,0,1,0,0,0
33,2019,743,5.5798,338200,6.418573351,1.059219381,0,1,0,0,0
26,2574,883,7.7846,409000,7.663646659,1.022650057,0,1,0,0,0
36,1243,413,6.5304,439800,7.217917676,1.06779661,0,1,0,0,0
35,908,342,6.0928,327300,6.058479532,0.929824561,0,1,0,0,0
29,1471,587,6.2064,334900,5.780238501,0.977853492,0,1,0,0,0
7,4404,2447,4.2009,271300,4.843890478,1.099713935,0,1,0,0,0
19,2372,1250,3.8819,328900,4.7552,1.076,0,1,0,0,0
32,756,296,3.0404,262800,5.037162162,1.199324324,0,1,0,0,0
34,1463,519,6.8482,308300,6.29672447,1.036608863,0,1,0,0,0
33,2041,730,6.7977,389700,7.194520548,1.04109589,0,1,0,0,0
26,1769,643,7.4918,367600,7.164852255,1.020217729,0,1,0,0,0
25,2519,843,8.3912,419000,7.84341637,1.016607355,0,1,0,0,0
31,705,360,4,278500,4.691666667,1.005555556,0,1,0,0,0
32,1696,749,4.9102,319100,5.99599466,1.08811749,0,1,0,0,0
29,1550,624,6.8107,367400,6.993589744,1.036858974,0,1,0,0,0
33,1116,411,6.0192,347700,7.04622871,1.107055961,0,1,0,0,0
30,1296,495,7.457,392700,6.75959596,0.983838384,0,1,0,0,0
26,2493,780,7.9814,409900,7.257692308,1.014102564,0,1,0,0,0
31,870,357,3.1875,500001,5.462184874,1.072829132,0,1,0,0,0
18,2413,958,5.6327,500001,6.759916493,1.129436326,0,1,0,0,0
36,761,329,5.4847,296000,5.73556231,1.09118541,0,1,0,0,0
37,1283,544,4.1656,313100,6.325367647,1.073529412,0,1,0,0,0
32,1628,631,6.0794,338500,6.337559429,1.057052298,0,1,0,0,0
22,2059,673,10.9201,500001,8.604754829,1.049034175,0,1,0,0,0
21,1422,535,8.4196,450700,7.207476636,1.022429907,0,1,0,0,0
29,747,304,6.7694,369700,6.654605263,1.085526316,0,1,0,0,0
28,1693,695,6.14,361900,6.575539568,1.070503597,0,1,0,0,0
19,450,145,10.5511,483100,8.986206897,1.068965517,0,1,0,0,0
31,1486,684,4.8984,311700,4.492690058,0.985380117,0,1,0,0,0
37,911,324,4.8036,295300,5.842592593,1.12654321,0,1,0,0,0
31,1411,760,3.1885,219000,4.278947368,1.097368421,0,1,0,0,0
43,930,349,3.675,213100,4.871060172,1.088825215,0,1,0,0,0
46,1047,393,3.6534,216000,5.297709924,1.114503817,0,1,0,0,0
42,879,386,3.1923,221800,4.17357513,1.062176166,0,1,0,0,0
18,2897,1348,3.855,243800,4.770029674,1.047477745,0,1,0,0,0
11,386,160,6.1274,315900,6.75,1.0875,0,1,0,0,0
32,1287,525,5.0605,311000,5.735238095,1.007619048,0,1,0,0,0
39,770,278,5.4088,457300,6.543165468,1.04676259,0,1,0,0,0
17,4100,1823,3.0943,174500,3.957213385,1.093801426,0,1,0,0,0
16,3687,1894,3.1887,189300,3.798310454,1.043294615,0,1,0,0,0
34,1034,373,5.6738,443600,6.589812332,1.160857909,0,1,0,0,0
25,1815,860,2.8528,425000,3.897674419,1.036046512,0,1,0,0,0
36,761,274,7.8392,500001,7.762773723,1.083941606,0,1,0,0,0
35,1244,387,7.1322,500001,7.718346253,1.010335917,0,1,0,0,0
20,7450,4204,3.2154,259600,4.133444339,1.06018078,0,1,0,0,0
39,1219,435,5.17,335400,6.190804598,1.098850575,0,1,0,0,0
32,1623,750,3.6141,290600,4.738666667,1.016,0,1,0,0,0
23,4076,1809,5.4609,500001,6.165837479,1.102819237,0,1,0,0,0
32,769,274,8.7172,500001,7.693430657,1.127737226,0,1,0,0,0
37,1171,485,6.4958,500001,6.872164948,1.006185567,0,1,0,0,0
34,1187,500,7.139,424000,7.094,1.046,0,1,0,0,0
33,1111,376,13.4196,500001,8.255319149,1.029255319,0,1,0,0,0
37,369,155,4.1429,303600,5.677419355,2.806451613,0,1,0,0,0
33,1010,363,10.3587,500001,7.79338843,0.991735537,0,1,0,0,0
28,1190,421,10.6796,500001,8.406175772,1.047505938,0,1,0,0,0
24,1443,528,11.2979,500001,8.321969697,0.823863636,0,1,0,0,0
28,2431,876,12.8879,500001,7.703196347,1.03196347,0,1,0,0,0
28,2515,860,9.2189,500001,8.046511628,1.053488372,0,1,0,0,0
26,3599,1257,10.2292,500001,8.043754972,1.030230708,0,1,0,0,0
23,3585,1162,10.4399,500001,8.310671256,1.0232358,0,1,0,0,0
28,2549,1497,3.2241,295800,4.188376754,1.139612558,0,1,0,0,0
42,459,217,7.672,467600,5.958525346,0.986175115,0,1,0,0,0
26,1090,590,3.7125,447400,4.915254237,1.130508475,0,1,0,0,0
31,795,426,2.8448,360600,4.356807512,0.997652582,0,1,0,0,0
29,2352,1326,3.415,382500,4.128205128,1.098793363,0,1,0,0,0
44,641,251,10.0549,500001,7.083665339,1,0,1,0,0,0
15,1669,1016,4.6375,359100,4.350393701,1.059055118,0,1,0,0,0
37,539,279,3.2813,301700,4.784946237,1.025089606,0,1,0,0,0
38,713,343,2.9352,304500,4.043731778,0.982507289,0,1,0,0,0
22,3303,1922,3.6171,318300,4.072840791,1.060353798,0,1,0,0,0
10,517,266,4.1727,332600,4.101503759,0.977443609,0,1,0,0,0
20,1334,753,4.5656,478400,5.147410359,1.061088977,0,1,0,0,0
38,598,280,3.4698,265400,5.339285714,1.071428571,0,1,0,0,0
16,2195,1139,3.8273,334900,4.029850746,1.053555751,0,1,0,0,0
7,2381,1299,4.642,457300,4.854503464,1.133949192,0,1,0,0,0
30,1449,612,4.6,392500,6.246732026,1.209150327,0,1,0,0,0
43,267,110,8.2269,500001,7.309090909,1.063636364,0,1,0,0,0
31,990,424,5.4591,495500,5.981132075,1.011792453,0,1,0,0,0
30,1427,525,6.7082,500001,6.68,1.020952381,0,1,0,0,0
31,2980,1109,10.3599,500001,8.403967538,1.030658251,0,1,0,0,0
34,1738,753,8.8115,500001,6.990703851,1.023904382,0,1,0,0,0
36,850,379,8.153,500001,7.580474934,1.10817942,0,1,0,0,0
34,1390,607,7.629,500001,6.006589786,1.004942339,0,1,0,0,0
44,498,216,10.9237,500001,7.837962963,1.106481481,0,1,0,0,0
37,1521,666,8.2954,500001,6.606606607,1.043543544,0,1,0,0,0
33,588,267,7.9625,490800,6.520599251,1.026217228,0,1,0,0,0
52,493,211,9.042,500001,7.962085308,1.127962085,0,1,0,0,0
41,1221,651,4.3,500001,5.44546851,1.072196621,0,1,0,0,0
34,1338,835,3.6202,366100,4.382035928,1.102994012,0,1,0,0,0
23,2391,1227,3.1373,263100,3.752241239,1.074979625,0,1,0,0,0
29,1071,573,3.3669,376100,4.589877836,1.076788831,0,1,0,0,0
42,1065,523,3.1289,320600,4.508604207,1.043977055,0,1,0,0,0
36,1115,579,4.3036,365900,5.065630397,1.069084629,0,1,0,0,0
29,1212,642,4.2031,394400,4.84423676,1.012461059,0,1,0,0,0
29,379,183,3.4612,425000,5.010928962,0.989071038,0,1,0,0,0
20,1637,987,3.2388,256300,4.137791287,1.075987842,0,1,0,0,0
31,1535,846,3.0398,369100,4.587470449,1.074468085,0,1,0,0,0
33,1695,869,4.3468,425900,4.63981588,0.998849252,0,1,0,0,0
48,268,126,4.615,371400,5.396825397,1.03968254,0,1,0,0,0
18,681,333,4.3214,372300,5.645645646,1.261261261,0,1,0,0,0
31,736,360,5.2853,355900,5.169444444,1.194444444,0,1,0,0,0
17,119,59,4.0208,341700,4.694915254,1.186440678,0,1,0,0,0
46,20,6,0.536,375000,9,1.5,0,1,0,0,0
41,837,417,4.3889,380400,5.741007194,1.199040767,0,1,0,0,0
44,967,484,5.0754,374500,5.196280992,1.053719008,0,1,0,0,0
24,1568,830,4.1656,364700,4.687951807,1.043373494,0,1,0,0,0
46,500,258,6.083,424000,6.310077519,1.003875969,0,1,0,0,0
30,629,320,3.6823,295200,4.3,0.990625,0,1,0,0,0
8,2138,1411,3.5714,197900,3.105598866,1.105598866,0,1,0,0,0
21,1914,1094,3.7986,367700,4.268738574,1.061243144,0,1,0,0,0
42,492,224,7.7112,386700,5.59375,1.004464286,0,1,0,0,0
19,2021,960,5.5683,309200,5.2875,1.077083333,0,1,0,0,0
36,905,659,3.1146,373500,4.091047041,1.081942337,0,1,0,0,0
39,511,278,4.3333,385900,5.791366906,1,0,1,0,0,0
41,1237,638,4.2415,409600,5.105015674,1.064263323,0,1,0,0,0
36,2216,1130,8.0499,495600,6.080530973,1.044247788,0,1,0,0,0
23,774,478,3.5096,396400,3.939330544,1.071129707,0,1,0,0,0
28,1498,615,8.5677,500001,6.970731707,1.019512195,0,1,0,0,0
34,1572,719,6.5533,500001,6.431154381,1.086230876,0,1,0,0,0
40,666,357,6.0876,483800,5.504201681,0.991596639,0,1,0,0,0
32,2712,1125,10.5575,500001,7.344,1.027555556,0,1,0,0,0
52,595,264,6.0678,399300,6.420454545,1.064393939,0,1,0,0,0
45,187,88,5.1377,360700,4.738636364,1.011363636,0,1,0,0,0
33,258,130,5.738,497600,5.984615385,1.1,0,1,0,0,0
27,1417,800,4.0439,500001,4.9875,1.115,0,1,0,0,0
38,1292,516,12.7823,500001,7.42248062,1.003875969,0,1,0,0,0
52,1203,387,5.5291,274600,5.937984496,1.049095607,0,1,0,0,0
52,735,239,3.7404,247700,5.807531381,1.133891213,0,1,0,0,0
52,1842,620,5.5524,293900,6.129032258,1.041935484,0,1,0,0,0
46,1181,456,3.6058,257900,5.234649123,1.070175439,0,1,0,0,0
38,793,297,5.2962,291500,6.148148148,1.01010101,0,1,0,0,0
39,182,91,2.3958,175000,3.043956044,0.978021978,0,1,0,0,0
50,1725,644,5.5456,258100,5.678571429,1.099378882,0,1,0,0,0
35,1614,543,5.7794,272400,5.493554328,0.968692449,0,1,0,0,0
52,1219,390,4.0909,204200,5.358974359,1.194871795,0,1,0,0,0
44,1105,387,3.2222,186500,4.343669251,1.051679587,0,1,0,0,0
25,1412,588,2.2267,189800,3.244897959,1.068027211,0,1,0,0,0
51,1012,371,3.9375,217000,5.23180593,1.018867925,0,1,0,0,0
47,1514,498,4.3359,209200,5.070281124,1.050200803,0,1,0,0,0
52,1314,434,3.925,180400,4.6359447,1.055299539,0,1,0,0,0
52,2589,438,3.5349,193600,4.646118721,1.047945205,0,1,0,0,0
52,1433,570,3.25,214200,4.324561404,1.071929825,0,1,0,0,0
47,949,366,2.7098,173800,4.330601093,1.147540984,0,1,0,0,0
52,501,162,3.3542,178100,4.882716049,1.074074074,0,1,0,0,0
52,1311,452,3.5341,182100,4.92920354,1.050884956,0,1,0,0,0
52,904,283,1.9219,165100,3.819787986,1.098939929,0,1,0,0,0
45,1569,471,4.21,167900,5.089171975,1.036093418,0,1,0,0,0
35,1696,605,2.9154,169200,4.244628099,1.110743802,0,1,0,0,0
29,1795,655,2.369,173400,4.030534351,1.12519084,0,1,0,0,0
30,1990,725,3.7813,232000,4.656551724,0.993103448,0,1,0,0,0
50,883,293,3.1287,198000,4.467576792,1.030716724,0,1,0,0,0
52,483,163,4.2344,162500,4.165644172,0.809815951,0,1,0,0,0
41,2366,583,2.3071,146400,4.444253859,1.169811321,0,1,0,0,0
44,1036,282,4.0417,170600,4.322695035,1.14893617,0,1,0,0,0
36,2148,709,2.7012,172100,3.995768688,1.01551481,0,1,0,0,0
30,2032,795,4.0052,196400,4.237735849,1.036477987,0,1,0,0,0
50,1931,574,3.3438,173600,5.102787456,1.024390244,0,1,0,0,0
52,1462,406,3.3326,167600,3.891625616,1.049261084,0,1,0,0,0
41,1557,453,2.9194,162000,4.21192053,1.110375276,0,1,0,0,0
52,1127,321,3.4625,173900,4.953271028,1.121495327,0,1,0,0,0
41,1666,498,3.6845,175800,3.823293173,1.032128514,0,1,0,0,0
52,1189,361,2.5139,190000,3.603878116,1.077562327,0,1,0,0,0
52,791,186,4.0625,171300,3.64516129,0.930107527,0,1,0,0,0
46,4153,993,2.5211,162900,3.684793555,1.075528701,0,1,0,0,0
52,1856,480,3,156400,3.960416667,1.09375,0,1,0,0,0
44,1500,407,2.8125,155600,3.845208845,0.977886978,0,1,0,0,0
46,2833,813,2.987,176900,4.166051661,1.008610086,0,1,0,0,0
40,1032,315,2.1667,150000,4.019047619,1.104761905,0,1,0,0,0
35,2487,679,2.4932,167700,3.717231222,1.103092784,0,1,0,0,0
33,753,298,2.6591,183800,5.110738255,1.312080537,0,1,0,0,0
44,1204,344,2.3984,152200,3.912790698,1.156976744,0,1,0,0,0
38,1051,322,2.286,169300,3.596273292,0.959627329,0,1,0,0,0
26,1155,437,3.4227,143800,3.748283753,1.04576659,0,1,0,0,0
42,1317,378,3.2121,153900,4.171957672,1.002645503,0,1,0,0,0
36,1809,500,2.1793,185700,2.882,1.068,0,1,0,0,0
37,1698,545,1.9355,166300,3.743119266,1.121100917,0,1,0,0,0
30,4336,1163,2.07,154500,3.132416165,1.029234738,0,1,0,0,0
32,1661,533,4.3812,228200,5.176360225,0.936210131,0,1,0,0,0
40,795,330,5.2723,218300,5.103030303,0.957575758,0,1,0,0,0
47,3348,1106,3.0377,186800,4.590415913,1.149186257,0,1,0,0,0
35,2785,764,4.1213,252100,5.239528796,1.031413613,0,1,0,0,0
38,799,229,2.712,143800,4.589519651,1.087336245,0,1,0,0,0
46,2121,553,2.2788,152900,4.49005425,1.061482821,0,1,0,0,0
36,1234,535,3.7437,241700,3.738317757,0.996261682,0,1,0,0,0
34,1678,382,2.7708,148200,4.345549738,1.078534031,0,1,0,0,0
33,1187,340,4.0469,196600,5.597058824,1.135294118,0,1,0,0,0
41,1536,416,2.1687,157000,3.252403846,0.911057692,0,1,0,0,0
42,1941,447,2.5213,149700,3.81655481,1.091722595,0,1,0,0,0
36,1835,410,2.48,138900,3.480487805,1.012195122,0,1,0,0,0
45,996,243,2.8194,165000,4.411522634,1.131687243,0,1,0,0,0
41,690,161,2.0476,181300,2.720496894,1.248447205,0,1,0,0,0
47,781,268,4.6528,244400,4.335820896,0.876865672,0,1,0,0,0
48,462,131,3.5893,212500,5.625954198,1.267175573,0,1,0,0,0
40,1375,511,4.825,205800,5.37964775,1.135029354,0,1,0,0,0
34,407,145,4.5766,185800,4.2,1.027586207,0,1,0,0,0
48,835,294,4.2891,214800,4.448979592,1.479591837,0,1,0,0,0
37,1088,417,2.975,244500,4.314148681,1.021582734,0,1,0,0,0
28,2670,942,3.0919,185400,3.50955414,1.088110403,0,1,0,0,0
35,1523,412,3.5638,170500,4.701456311,1.065533981,0,1,0,0,0
36,1371,565,5.2083,220900,5.079646018,0.936283186,0,1,0,0,0
37,750,255,5.2049,240800,5.090196078,0.949019608,0,1,0,0,0
28,974,408,2.2843,183800,3.789215686,1.139705882,0,1,0,0,0
41,801,300,3.1806,204200,4.043333333,1.003333333,0,1,0,0,0
32,1413,479,4.5089,221100,4.371607516,1.025052192,0,1,0,0,0
31,495,191,5.5051,223500,5.345549738,1,0,1,0,0,0
35,3220,892,3.3389,187100,4.650224215,1.088565022,0,1,0,0,0
11,1584,330,2.8889,153100,3.881818182,1.266666667,0,1,0,0,0
29,3320,765,2.6111,168800,3.796078431,1.166013072,0,1,0,0,0
34,125,35,0.8907,154200,2.285714286,0.742857143,0,1,0,0,0
50,1777,426,2.7679,178800,5.025821596,1.058685446,0,1,0,0,0
39,1161,333,2.2167,176700,3.447447447,1.045045045,0,1,0,0,0
33,2496,606,3.133,156000,4.310231023,1.066006601,0,1,0,0,0
45,1768,653,3.1306,214000,4.34762634,1.068912711,0,1,0,0,0
47,1445,503,3.6667,210900,4.339960239,1.013916501,0,1,0,0,0
43,1667,543,2.8667,217800,4.106813996,1.073664825,0,1,0,0,0
43,1817,606,2.7466,208900,3.666666667,1.047854785,0,1,0,0,0
39,1467,351,3.015,156300,4.031339031,1.051282051,0,1,0,0,0
42,1688,432,3.1691,141300,3.530092593,1.055555556,0,1,0,0,0
52,99,40,3.4375,170000,3.125,1.05,0,1,0,0,0
42,312,144,2.625,164300,4.152777778,1.020833333,0,1,0,0,0
42,1935,878,3.7184,277300,4.781321185,1.088838269,0,1,0,0,0
52,749,335,3.5673,270700,5.194029851,1.2,0,1,0,0,0
29,2320,1030,2.7685,204500,3.658252427,1.175728155,0,1,0,0,0
47,1512,418,2.1071,208900,3.289473684,0.858851675,0,1,0,0,0
46,966,416,2.9392,230300,3.877403846,0.951923077,0,1,0,0,0
36,934,486,3.0521,276600,3.769547325,1.109053498,0,1,0,0,0
39,1378,746,4.4094,352600,5.127345845,1.227882038,0,1,0,0,0
38,1830,1099,3.6181,495600,4.051865332,1.051865332,0,1,0,0,0
45,633,332,3.1445,438300,4.840361446,0.996987952,0,1,0,0,0
50,836,337,12.8763,500001,7.074183976,0.925816024,0,1,0,0,0
52,1375,477,2.7348,209100,4.071278826,0.997903564,0,1,0,0,0
52,1278,485,3.8393,238200,4.721649485,1.072164948,0,1,0,0,0
50,1089,417,3.575,230600,4.884892086,1.055155875,0,1,0,0,0
30,1076,580,5.296,500001,4.782758621,0.982758621,0,1,0,0,0
40,1144,669,3.0461,264300,4.007473842,1.101644245,0,1,0,0,0
39,1165,538,2.9417,254200,4.081784387,1.081784387,0,1,0,0,0
43,1190,429,3.5172,265500,3.988344988,1.032634033,0,1,0,0,0
24,1685,1031,2.3789,266700,3.584869059,1.091173618,0,1,0,0,0
49,1113,380,12.9591,500001,7.5,0.997368421,0,1,0,0,0
48,681,287,3.2333,436400,5.045296167,1.027874564,0,1,0,0,0
52,1213,606,3.5806,391900,5.174917492,1.113861386,0,1,0,0,0
37,3895,1874,2.0672,283300,2.830843116,1.056563501,0,1,0,0,0
25,568,206,8.4389,500001,7.718446602,1.058252427,0,1,0,0,0
52,645,237,6.9391,500001,8.244725738,1.033755274,0,1,0,0,0
52,735,293,5.8659,433300,6.399317406,1.034129693,0,1,0,0,0
39,1271,536,8.0073,500001,7.266791045,1.046641791,0,1,0,0,0
40,907,414,7.2692,498700,6.816425121,1.070048309,0,1,0,0,0
52,1218,783,4.15,393500,4.3550447,1.021711367,0,1,0,0,0
42,857,482,4.0833,434400,5.107883817,1.126556017,0,1,0,0,0
33,2404,1292,3.2462,435700,3.974458204,1.122291022,0,1,0,0,0
48,2796,1397,2.3974,410700,3.201145311,1.13027917,0,1,0,0,0
38,1939,994,2.2148,438300,3.516096579,1.106639839,0,1,0,0,0
48,784,461,3.0642,342900,3.472885033,1.006507592,0,1,0,0,0
37,846,457,8.2335,430200,5.098468271,0.949671772,0,1,0,0,0
34,540,264,4.0833,500001,7.03030303,1.034090909,0,1,0,0,0
23,769,392,6.0352,500001,4.831632653,1.06122449,0,1,0,0,0
45,751,410,6.6739,500001,5.792682927,1.017073171,0,1,0,0,0
23,1624,995,4.0965,500001,4.596984925,1.430150754,0,1,0,0,0
40,2034,1133,3.6974,500001,4.841129744,1.096204766,0,1,0,0,0
26,1720,935,3.358,364500,4.253475936,1.122994652,0,1,0,0,0
52,578,273,2.976,405100,4.743589744,1.029304029,0,1,0,0,0
52,423,230,3.0179,500001,4.765217391,1.073913043,0,1,0,0,0
18,3596,2270,2.8036,225000,3.274008811,1.230396476,0,1,0,0,0
16,1648,980,2.6458,372200,2.989795918,1.059183673,0,1,0,0,0
20,1161,739,3.9044,436400,3.714479026,1.058186739,0,1,0,0,0
18,2103,1116,2.325,250000,3.681899642,1.165770609,0,1,0,0,0
24,2863,1755,1.845,237500,3.120797721,1.027350427,0,1,0,0,0
51,527,333,4.3571,468800,2.813813814,1.045045045,0,1,0,0,0
29,2039,1265,1.8209,500001,2.524110672,1.147826087,0,1,0,0,0
24,1215,672,1.5429,325000,2.970238095,1.177083333,0,1,0,0,0
28,1271,684,2.5434,232100,3.25,1.099415205,0,1,0,0,0
30,4123,2127,1.51,187500,2.488481429,1.149976493,0,1,0,0,0
43,3049,1429,1.3157,333300,1.911826452,1.151854444,0,1,0,0,0
40,4828,2028,1.6903,350000,2.457593688,1.064102564,0,1,0,0,0
28,1463,620,1.7306,450000,2.837096774,1.15483871,0,1,0,0,0
35,5899,2769,1.9354,340000,2.714698447,1.069339112,0,1,0,0,0
25,4865,1612,1.6112,262500,2.435483871,1.063895782,0,1,0,0,0
36,3030,890,1.5328,250000,2.570786517,1.160674157,0,1,0,0,0
33,918,305,1.705,350000,2.51147541,1.137704918,0,1,0,0,0
48,1610,483,1.625,237500,2.310559006,1.084886128,0,1,0,0,0
45,1552,611,2.0888,237500,3.130932897,1.139116203,0,1,0,0,0
43,1460,644,1.4005,193800,2.507763975,1.139751553,0,1,0,0,0
34,2655,1083,1.6331,162500,2.283471837,1.081255771,0,1,0,0,0
30,1445,579,2.1403,200000,2.899827288,1.177892919,0,1,0,0,0
29,691,278,2.1866,250000,2.633093525,1.035971223,0,1,0,0,0
34,482,134,1.625,67500,2.97761194,1.052238806,0,1,0,0,0
34,2626,775,1.8214,211100,2.664516129,1.082580645,0,1,0,0,0
28,891,265,1.8977,100000,2.716981132,1.00754717,0,1,0,0,0
37,835,312,1.8576,193800,2.477564103,1.394230769,0,1,0,0,0
32,626,185,2.0341,250000,3.043243243,1.032432432,0,1,0,0,0
27,332,112,2.5556,175000,1.875,0.875,0,1,0,0,0
36,1957,633,1.7325,221900,2.614533965,1.090047393,0,1,0,0,0
34,1976,653,2.0557,225000,2.263399694,1.033690658,0,1,0,0,0
31,597,227,1.5284,200000,2.740088106,1.008810573,0,1,0,0,0
30,2197,836,1.8277,137500,2.623205742,1.15430622,0,1,0,0,0
52,756,273,2.2311,206300,2.879120879,0.989010989,0,1,0,0,0
29,3432,1174,1.7083,166700,2.898637138,1.16439523,0,1,0,0,0
40,3953,1223,1.8156,218800,2.500408831,0.993458708,0,1,0,0,0
36,1506,360,1.2412,216700,2.186111111,1.166666667,0,1,0,0,0
38,2717,853,1.7641,250000,2.423212192,1.071512309,0,1,0,0,0
36,1964,839,1.9297,203300,2.722288439,1.071513707,0,1,0,0,0
34,2991,1021,1.7514,187500,2.66013712,1.091087169,0,1,0,0,0
36,3155,927,2.2612,230400,2.515641855,1.071197411,0,1,0,0,0
